"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"12472","2400 016 120815","2400","16","1739 BRADDISH AVE",2015-12-08,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30822146, -76.66074076)","39.30822146"," -76.66074076"
"12473","2400 017 082214","2400","17","1737 BRADDISH AVE",2014-08-22,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30818424, -76.66074144)","39.30818424"," -76.66074144"
"12474","2400 021 102407","2400","21","1729 BRADDISH AVE",2007-10-24,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30803535, -76.66072987)","39.30803535"," -76.66072987"
"12475","2400 024 101512","2400","24","1723 BRADDISH AVE",2012-10-15,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30792403, -76.66072376)","39.30792403"," -76.66072376"
"12476","2400 025 031810","2400","25","1721 BRADDISH AVE",2010-03-18,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30788629, -76.66071952)","39.30788629"," -76.66071952"
"12477","2400 026 062014","2400","26","1719 BRADDISH AVE",2014-06-20,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30784769, -76.66072164)","39.30784769"," -76.66072164"
"12478","2400 027 031513","2400","27","1717 BRADDISH AVE",2013-03-15,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30781096, -76.66071432)","39.30781096"," -76.66071432"
"12479","2407 038E 122315","2407","038E","2908 WESTWOOD AVE",2015-12-23,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30833629, -76.66645787)","39.30833629"," -76.66645787"
"12480","2407 038F 032609","2407","038F","2906 WESTWOOD AVE",2009-03-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30833819, -76.6664084)","39.30833819"," -76.6664084"
"12481","2408 002 080112","2408","2","2703 BAKER ST",2012-08-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30593754, -76.66104124)","39.30593754"," -76.66104124"
"12482","2408 006 042607","2408","6","2711 BAKER ST",2007-04-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30592714, -76.66128942)","39.30592714"," -76.66128942"
"12483","2408 024 091306","2408","24","2747 BAKER ST",2006-09-13,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30584206, -76.6625839)","39.30584206"," -76.6625839"
"12484","2408 039 050107","2408","39","1500 BRADDISH AVE",2007-05-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30487926, -76.66114113)","39.30487926"," -76.66114113"
"12485","2408 050 040811","2408","50","1409 N DUKELAND ST",2011-04-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30405487, -76.66343472)","39.30405487"," -76.66343472"
"12486","2408 065 103013","2408","65","0",2013-10-30,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30471597, -76.6624588)","39.30471597"," -76.6624588"
"12487","2408 066 080813","2408","66","1511 ASHBURTON ST",2013-08-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30504175, -76.66185506)","39.30504175"," -76.66185506"
"12488","2409A001A 110806","2409A","001A","2902 PRESSTMAN ST",2006-11-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30479461, -76.66571526)","39.30479461"," -76.66571526"
"12489","2409A007 092515","2409A","7","2924 PRESSTMAN ST",2015-09-25,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30477205, -76.66638098)","39.30477205"," -76.66638098"
"12490","2470 001 071007","2470","1","2941 MOSHER ST",2007-07-10,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29893614, -76.66679868)","39.29893614"," -76.66679868"
"12491","2470 024 062014","2470","24","940 POPLAR GROVE ST",2014-06-20,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29899538, -76.66548885)","39.29899538"," -76.66548885"
"12492","2470 026 092215","2470","26","936 POPLAR GROVE ST",2015-09-22,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29891723, -76.6654828)","39.29891723"," -76.6654828"
"12493","2470 032 091010","2470","32","920 POPLAR GROVE ST",2010-09-10,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29856694, -76.66565321)","39.29856694"," -76.66565321"
"12494","2470 033 120506","2470","33","918 POPLAR GROVE ST",2006-12-05,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29850961, -76.66564824)","39.29850961"," -76.66564824"
"12495","2470 034 021411","2470","34","914 POPLAR GROVE ST",2011-02-14,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29844873, -76.66565073)","39.29844873"," -76.66565073"
"12496","2470 040 020212","2470","40","2900 W LAFAYETTE AVE",2012-02-02,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29818574, -76.66611607)","39.29818574"," -76.66611607"
"12497","2470 042 051415","2470","42","2904 W LAFAYETTE AVE",2015-05-14,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29817995, -76.66625463)","39.29817995"," -76.66625463"
"12498","2470 043 072012","2470","43","2906 W LAFAYETTE AVE",2012-07-20,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.298177, -76.66632496)","39.298177"," -76.66632496"
"12499","2470 044 042911","2470","44","2908 W LAFAYETTE AVE",2011-04-29,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29817408, -76.66639512)","39.29817408"," -76.66639512"
"12500","2470 047 100114","2470","47","2914 W LAFAYETTE AVE",2014-10-01,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2981653, -76.66660595)","39.2981653"," -76.66660595"
"12501","2470 048 011713","2470","48","2916 W LAFAYETTE AVE",2013-01-17,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29816235, -76.66667623)","39.29816235"," -76.66667623"
"12502","2470 049 040207","2470","49","2918 W LAFAYETTE AVE",2007-04-02,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2981538, -76.66674562)","39.2981538"," -76.66674562"
"12503","2470 051 041715","2470","51","903 N FRANKLINTOWN ROAD",2015-04-17,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29813164, -76.666969)","39.29813164"," -76.666969"
"12504","2470 062 062608","2470","62","925 N FRANKLINTOWN ROAD",2008-06-26,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29853251, -76.6667953)","39.29853251"," -76.6667953"
"12505","2470 063 071708","2470","63","927 N FRANKLINTOWN ROAD",2008-07-17,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29856825, -76.66677876)","39.29856825"," -76.66677876"
"12506","2470 064 010209","2470","64","929 N FRANKLINTOWN ROAD",2009-01-02,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29860415, -76.66676209)","39.29860415"," -76.66676209"
"12507","2472 016 072505","2472","16","2915 W LANVALE ST",2005-07-25,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.2969247, -76.66586159)","39.2969247"," -76.66586159"
"12508","2472 017 040115","2472","17","2913 W LANVALE ST",2015-04-01,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29692635, -76.66581122)","39.29692635"," -76.66581122"
"12509","2472 023 090809","2472","23","2901 W LANVALE ST",2009-09-08,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29693591, -76.66551513)","39.29693591"," -76.66551513"
"12510","2475 004 120108","2475","4","3006 EDMONDSON AVE",2008-12-01,"FRANKLINTOWN ROAD","SOUTHWESTERN","9","(39.29459946, -76.66700809)","39.29459946"," -76.66700809"
"12511","2402 066 051109","2402","66","1713 N DUKELAND ST",2009-05-11,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30824755, -76.66333163)","39.30824755"," -76.66333163"
"12512","2402 067 091812","2402","67","1801 N DUKELAND ST",2012-09-18,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30828458, -76.6633387)","39.30828458"," -76.6633387"
"12513","2402 070 053006","2402","70","1807 N DUKELAND ST",2006-05-30,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30839649, -76.66336182)","39.30839649"," -76.66336182"
"12514","2402 073 010209","2402","73","1813 N DUKELAND ST",2009-01-02,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30850558, -76.66341374)","39.30850558"," -76.66341374"
"12515","2403 007 092607","2403","7","1612 ASHBURTON ST",2007-09-26,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30642129, -76.66236309)","39.30642129"," -76.66236309"
"12516","2403 012 061807","2403","12","1622 ASHBURTON ST",2007-06-18,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30661056, -76.66237734)","39.30661056"," -76.66237734"
"12517","2403 023 072111","2403","23","1644 ASHBURTON ST",2011-07-21,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30703384, -76.66240312)","39.30703384"," -76.66240312"
"12518","2403 031 011513","2403","31","2742 BAKER ST",2013-01-15,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30628722, -76.66268332)","39.30628722"," -76.66268332"
"12519","2403 035 071106","2403","35","2750 BAKER ST",2006-07-11,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3062767, -76.66291)","39.3062767"," -76.66291"
"12520","2403 048 072613","2403","48","1623 N DUKELAND ST",2013-07-26,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30692667, -76.6629687)","39.30692667"," -76.6629687"
"12521","2404 011 011615","2404","11","2719 PRESBURY ST",2015-01-16,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30718004, -76.66149679)","39.30718004"," -76.66149679"
"12522","2404 014 040215","2404","14","2713 PRESBURY ST",2015-04-02,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30718508, -76.66135288)","39.30718508"," -76.66135288"
"12523","2404 018 042210","2404","18","2705 PRESBURY ST",2010-04-22,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30719182, -76.66115854)","39.30719182"," -76.66115854"
"12524","2404 019 080912","2404","19","2703 PRESBURY ST",2012-08-09,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3071935, -76.66111041)","39.3071935"," -76.66111041"
"12525","2404 023 021815","2404","23","1638 BRADDISH AVE",2015-02-18,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30695651, -76.66125306)","39.30695651"," -76.66125306"
"12526","2404 027 050114","2404","27","1630 BRADDISH AVE",2014-05-01,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30680895, -76.66124287)","39.30680895"," -76.66124287"
"12527","2404 037 030408","2404","37","2700 BAKER ST",2008-03-04,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30632606, -76.66101064)","39.30632606"," -76.66101064"
"12528","2404 044 052110","2404","44","1621 ASHBURTON ST",2010-05-21,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30664135, -76.66174385)","39.30664135"," -76.66174385"
"12529","2404 047 042607","2404","47","1627 ASHBURTON ST",2007-04-26,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30675271, -76.66174754)","39.30675271"," -76.66174754"
"12530","2404 049 101708","2404","49","1631 ASHBURTON ST",2008-10-17,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30682537, -76.66174413)","39.30682537"," -76.66174413"
"12531","2404 053 041211","2404","53","1639 ASHBURTON ST",2011-04-12,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30697635, -76.66176169)","39.30697635"," -76.66176169"
"12532","2406 001 030806","2406","1","2801 W NORTH AVE",2006-03-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3088682, -76.66392287)","39.3088682"," -76.66392287"
"12533","2406 003 092999","2406","3","2805 W NORTH AVE",1999-09-29,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3088815, -76.66405142)","39.3088815"," -76.66405142"
"12534","2406 004 062110","2406","4","2807 W NORTH AVE",2010-06-21,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30888157, -76.66410306)","39.30888157"," -76.66410306"
"12535","2406 005 070908","2406","5","2809 W NORTH AVE",2008-07-09,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887761, -76.66415654)","39.30887761"," -76.66415654"
"12536","2406 007 051115","2406","7","2813 W NORTH AVE",2015-05-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887459, -76.66426199)","39.30887459"," -76.66426199"
"12537","2406 008 072506","2406","8","2815 W NORTH AVE",2006-07-25,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887293, -76.66431498)","39.30887293"," -76.66431498"
"12538","2406 009 052011","2406","9","2817 W NORTH AVE",2011-05-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30887159, -76.66436779)","39.30887159"," -76.66436779"
"12539","2406 012 121908","2406","12","2823 W NORTH AVE",2008-12-19,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30886585, -76.66452689)","39.30886585"," -76.66452689"
"12540","2406 013 010605","2406","13","2825 W NORTH AVE",2005-01-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30886301, -76.66457949)","39.30886301"," -76.66457949"
"12541","2406 016 090612","2406","16","2831 W NORTH AVE",2012-09-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30885793, -76.6647395)","39.30885793"," -76.6647395"
"12542","2406 017 121714","2406","17","2833 W NORTH AVE",2014-12-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30885422, -76.66479415)","39.30885422"," -76.66479415"
"12543","2406 019 073112","2406","19","2837 W NORTH AVE",2012-07-31,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30885117, -76.66489953)","39.30885117"," -76.66489953"
"12544","2406 020 111104","2406","20","2839 W NORTH AVE",2004-11-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30884929, -76.66495142)","39.30884929"," -76.66495142"
"12545","2406 022 110113","2406","22","2843 W NORTH AVE",2013-11-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30884536, -76.66505622)","39.30884536"," -76.66505622"
"12546","2406 030 092106","2406","30","2859 W NORTH AVE",2006-09-21,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30882928, -76.66549143)","39.30882928"," -76.66549143"
"12547","2406 031 010215","2406","31","2861 W NORTH AVE",2015-01-02,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30883297, -76.66554577)","39.30883297"," -76.66554577"
"12548","2406 033 072106","2406","33","1817 POPLAR GROVE ST",2006-07-21,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30859757, -76.66546724)","39.30859757"," -76.66546724"
"12549","2406 037 051713","2406","37","1809 POPLAR GROVE ST",2013-05-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30843351, -76.66545663)","39.30843351"," -76.66545663"
"12550","2406 038 021507","2406","38","1807 POPLAR GROVE ST",2007-02-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30839251, -76.66545434)","39.30839251"," -76.66545434"
"12551","2406 040 083010","2406","40","1803 POPLAR GROVE ST",2010-08-30,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30831106, -76.66544948)","39.30831106"," -76.66544948"
"12552","2406 041 012700","2406","41","1801 POPLAR GROVE ST",2000-01-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30827027, -76.66544751)","39.30827027"," -76.66544751"
"12553","2406 046 081215","2406","46","1729 POPLAR GROVE ST",2015-08-12,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30788967, -76.66542444)","39.30788967"," -76.66542444"
"12554","2406 047 061714","2406","47","1727 POPLAR GROVE ST",2014-06-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30785044, -76.66542219)","39.30785044"," -76.66542219"
"12555","2406 048 051809","2406","48","1725 POPLAR GROVE ST",2009-05-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781104, -76.66541994)","39.30781104"," -76.66541994"
"12556","2406 050 022715","2406","50","1721 POPLAR GROVE ST",2015-02-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30773359, -76.66541551)","39.30773359"," -76.66541551"
"12557","2406 052 112015","2406","52","1717 POPLAR GROVE ST",2015-11-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3076548, -76.66541099)","39.3076548"," -76.66541099"
"12558","2406 055 070314","2406","55","1711 POPLAR GROVE ST",2014-07-03,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30753748, -76.66540431)","39.30753748"," -76.66540431"
"12559","2406 057 112015","2406","57","1707 POPLAR GROVE ST",2015-11-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3074588, -76.66539977)","39.3074588"," -76.66539977"
"12560","2406 059 082815","2406","59","1703 POPLAR GROVE ST",2015-08-28,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30738085, -76.66539529)","39.30738085"," -76.66539529"
"12561","2406 061 041108","2406","61","1700 N DUKELAND ST",2008-04-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30739942, -76.6637138)","39.30739942"," -76.6637138"
"12562","2406 067 070706","2406","67","1712 N DUKELAND ST",2006-07-07,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30762677, -76.66376696)","39.30762677"," -76.66376696"
"12563","2406 068 030906","2406","68","1714 N DUKELAND ST",2006-03-09,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30766494, -76.6637871)","39.30766494"," -76.6637871"
"12564","2406 070 081108","2406","70","1718 N DUKELAND ST",2008-08-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3077415, -76.66379667)","39.3077415"," -76.66379667"
"12565","2406 071 070706","2406","71","1720 N DUKELAND ST",2006-07-07,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3077784, -76.66381122)","39.3077784"," -76.66381122"
"12566","2406 072 100606","2406","72","1722 N DUKELAND ST",2006-10-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781657, -76.6638178)","39.30781657"," -76.6638178"
"12567","2406 073 090313","2406","73","1724 N DUKELAND ST",2013-09-03,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30785398, -76.66383343)","39.30785398"," -76.66383343"
"12568","2406 074 100606","2406","74","1726 N DUKELAND ST",2006-10-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30789065, -76.66383951)","39.30789065"," -76.66383951"
"12569","2406 081 060606","2406","81","1800 N DUKELAND ST",2006-06-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30819928, -76.6639037)","39.30819928"," -76.6639037"
"12570","2406 083 021508","2406","83","1804 N DUKELAND ST",2008-02-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30827496, -76.66392314)","39.30827496"," -76.66392314"
"12571","2406 084 091808","2406","84","1806 N DUKELAND ST",2008-09-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30831294, -76.66393287)","39.30831294"," -76.66393287"
"12572","2406 091 030309","2406","91","1820 N DUKELAND ST",2009-03-03,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30857884, -76.66401904)","39.30857884"," -76.66401904"
"12573","2406 097 071111","2406","97","2808 PRESBURY ST",2011-07-11,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30747368, -76.66434819)","39.30747368"," -76.66434819"
"12574","2406 099 083012","2406","99","2812 PRESBURY ST",2012-08-30,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30746685, -76.6644775)","39.30746685"," -76.6644775"
"12575","2406 108 060612","2406","108","2826 WESTWOOD AVE",2012-06-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30839658, -76.66484477)","39.30839658"," -76.66484477"
"12576","2407 004 082907","2407","4","1806 POPLAR GROVE ST",2007-08-29,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3083717, -76.66602201)","39.3083717"," -76.66602201"
"12577","2407 005 012913","2407","5","1808 POPLAR GROVE ST",2013-01-29,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3084123, -76.66602468)","39.3084123"," -76.66602468"
"12578","2407 006 042012","2407","6","1810 POPLAR GROVE ST",2012-04-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30845175, -76.66602734)","39.30845175"," -76.66602734"
"12579","2407 007 082010","2407","7","1812 POPLAR GROVE ST",2010-08-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30849183, -76.66602997)","39.30849183"," -76.66602997"
"12580","2407 008 013107","2407","8","1814 POPLAR GROVE ST",2007-01-31,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30853314, -76.66603091)","39.30853314"," -76.66603091"
"12581","2409B028I 091605","2409B","028I","2818 BRIGHTON ST",2005-09-16,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30552017, -76.6645986)","39.30552017"," -76.6645986"
"12582","2409B041 121313","2409B","41","2822 PRESSTMAN ST",2013-12-13,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","9","(39.30483081, -76.66471059)","39.30483081"," -76.66471059"
"12583","2409C003 030408","2409C","3","1505 BRADDISH AVE",2008-03-04,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","9","(39.30495509, -76.66049582)","39.30495509"," -76.66049582"
"12584","2411 002 021508","2411","2","1702 POPLAR GROVE ST",2008-02-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30735869, -76.66592639)","39.30735869"," -76.66592639"
"12585","2411 003 032715","2411","3","1704 POPLAR GROVE ST",2015-03-27,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30739694, -76.66592672)","39.30739694"," -76.66592672"
"12586","2411 010 012012","2411","10","1718 POPLAR GROVE ST",2012-01-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3076693, -76.66594003)","39.3076693"," -76.66594003"
"12587","2411 011 112015","2411","11","1720 POPLAR GROVE ST",2015-11-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3077177, -76.6659465)","39.3077177"," -76.6659465"
"12588","2411 012 050611","2411","12","1722 POPLAR GROVE ST",2011-05-06,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30776145, -76.66595318)","39.30776145"," -76.66595318"
"12589","2411 017 030111","2411","17","1732 POPLAR GROVE ST",2011-03-01,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30795401, -76.66596603)","39.30795401"," -76.66596603"
"12590","2411 018 071814","2411","18","1734 POPLAR GROVE ST",2014-07-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30799267, -76.66596865)","39.30799267"," -76.66596865"
"12591","2411 020A 022015","2411","020A","2909 WESTWOOD AVE",2015-02-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30792816, -76.66628612)","39.30792816"," -76.66628612"
"12592","2411 021 101415","2411","21","2919 WESTWOOD AVE",2015-10-14,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30791499, -76.66663345)","39.30791499"," -76.66663345"
"12593","2411 021A 101711","2411","021A","2921 WESTWOOD AVE",2011-10-17,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30791095, -76.66668385)","39.30791095"," -76.66668385"
"12594","2411 021B 101212","2411","021B","2923 WESTWOOD AVE",2012-10-12,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3079118, -76.66673299)","39.3079118"," -76.66673299"
"12595","2411 021C 090806","2411","021C","2925 WESTWOOD AVE",2006-09-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30791008, -76.66678026)","39.30791008"," -76.66678026"
"12596","2411 021D 030807","2411","021D","2927 WESTWOOD AVE",2007-03-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790596, -76.66683031)","39.30790596"," -76.66683031"
"12597","2411 022 082609","2411","22","2929 WESTWOOD AVE",2009-08-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790634, -76.66688047)","39.30790634"," -76.66688047"
"12598","2411 023 112410","2411","23","2931 WESTWOOD AVE",2010-11-24,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790229, -76.66692898)","39.30790229"," -76.66692898"
"12599","2411 024 112304","2411","24","2933 WESTWOOD AVE",2004-11-23,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30790419, -76.66697912)","39.30790419"," -76.66697912"
"12600","2411 025 011206","2411","25","2935 WESTWOOD AVE",2006-01-12,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30789823, -76.66703034)","39.30789823"," -76.66703034"
"12601","2411 027 121914","2411","27","2939 WESTWOOD AVE",2014-12-19,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3078969, -76.66712758)","39.3078969"," -76.66712758"
"12602","2411 028 121415","2411","28","2941 WESTWOOD AVE",2015-12-14,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30789522, -76.66717516)","39.30789522"," -76.66717516"
"12603","2411 046 040414","2411","46","2914 PRESBURY ST",2014-04-04,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30738676, -76.66665826)","39.30738676"," -76.66665826"
"12604","2418 048 041014","2418","48","2814 BAKER ST",2014-04-10,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.3062098, -76.66441174)","39.3062098"," -76.66441174"
"12605","2418 061 071813","2418","61","1617 POPLAR GROVE ST",2013-07-18,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30651205, -76.66534906)","39.30651205"," -76.66534906"
"12606","2418 062 051513","2418","62","1619 POPLAR GROVE ST",2013-05-15,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30655026, -76.66535098)","39.30655026"," -76.66535098"
"12607","2425 005 100810","2425","5","3001 WESTWOOD AVE",2010-10-08,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30785528, -76.66761601)","39.30785528"," -76.66761601"
"12608","2425 006 071613","2425","6","3003 WESTWOOD AVE",2013-07-16,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30784341, -76.66766572)","39.30784341"," -76.66766572"
"12609","2425 010 032609","2425","10","3011 WESTWOOD AVE",2009-03-26,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30781109, -76.66786149)","39.30781109"," -76.66786149"
"12610","2425 021 042012","2425","21","3033 WESTWOOD AVE",2012-04-20,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30776854, -76.66873615)","39.30776854"," -76.66873615"
