"","ReferenceID","Block","Lot","BuildingAddress","NoticeDate","Neighborhood","PoliceDistrict","CouncilDistrict","Location","Latitude","Longitude"
"154","4114H005 032116","4114H","005","2609 KIRK AVE",2016-03-21,"Coldstream Homestead Montebello","Notheastern","14","(39.32082352, -76.59904916)","39.32082352"," -76.59904916"
"155","4114H009 031716","4114H","009","2617 KIRK AVE",2016-03-17,"Coldstream Homestead Montebello","Notheastern","14","(39.32095694, -76.59891495)","39.32095694"," -76.59891495"
"156","4131 011 032116","4131","011","1532 GORSUCH AVE",2016-03-21,"Coldstream Homestead Montebello","Notheastern","14","(39.3223274, -76.59599805)","39.3223274"," -76.59599805"
"157","4178D034 031716","4178D","034","3227 LYNDALE AVE",2016-03-17,"Four By Four","Notheastern","13","(39.31628919, -76.57759621)","39.31628919"," -76.57759621"
"158","4178E035 032116","4178E","035","3234 LYNDALE AVE",2016-03-21,"Four By Four","Notheastern","13","(39.31661792, -76.57735883)","39.31661792"," -76.57735883"
"159","4178F022 032116","4178F","022","3343 ELMORA AVE",2016-03-21,"Four By Four","Notheastern","13","(39.31573241, -76.5758927)","39.31573241"," -76.5758927"
"160","4178J028 032416","4178J","028","3410 ELMORA AVE",2016-03-24,"Four By Four","Notheastern","13","(39.31606262, -76.57544613)","39.31606262"," -76.57544613"
"161","4179S071 031716","4179S","071","4101 CHESTERFIELD AVE",2016-03-17,"Belair-Edison","Notheastern","13","(39.31500631, -76.56185699)","39.31500631"," -76.56185699"
"162","4429B001 032316","4429B","001","3808 W ROGERS AVE",2016-03-23,"ARLINGTON","NORTHWESTERN","5","(39.35028425, -76.68663386)","39.35028425"," -76.68663386"
"163","4543A007 032416","4543A","007","5213 LINDEN HEIGHTS AVE",2016-03-24,"WOODMERE","NORTHWESTERN","5","(39.34434508, -76.6835793)","39.34434508"," -76.6835793"
"164","4544C017 031416","4544C","017","3613 HAYWARD AVE",2016-03-14,"ARLINGTON","NORTHWESTERN","5","(39.34770543, -76.68176963)","39.34770543"," -76.68176963"
"165","4589 020 031416","4589","020","5102 PEMBRIDGE AVE",2016-03-14,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.35064231, -76.67066064)","39.35064231"," -76.67066064"
"166","4626 015 032216","4626","015","3127 SUMTER AVE",2016-03-22,"CENTRAL PARK HEIGHTS","NORTHWESTERN","6","(39.34192453, -76.66732567)","39.34192453"," -76.66732567"
"167","5138A012N 031816","5138A","012N","1022 E BELVEDERE AVE",2016-03-18,"CHINQUAPIN PARK","NORTHERN","4","(39.36013075, -76.59880412)","39.36013075"," -76.59880412"
"168","0020 089 062107","0020","089","1526 MCKEAN AVE",2007-06-21,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3057461, -76.64733924)","39.3057461"," -76.64733924"
"169","0020 090 031115","0020","090","1524 MCKEAN AVE",2015-03-11,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30571205, -76.64733747)","39.30571205"," -76.64733747"
"170","0020 092 101512","0020","092","1520 MCKEAN AVE",2012-10-15,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30564069, -76.64733369)","39.30564069"," -76.64733369"
"171","0020 093 111004","0020","093","1518 MCKEAN AVE",2004-11-10,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3056031, -76.64733312)","39.3056031"," -76.64733312"
"172","0021 003 071814","0021","003","1506 N MOUNT ST",2014-07-18,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30578251, -76.64503094)","39.30578251"," -76.64503094"
"173","0021 020 042915","0021","020","1701 BAKER ST",2015-04-29,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30651272, -76.64494139)","39.30651272"," -76.64494139"
"174","0021 021 050115","0021","021","1703 BAKER ST",2015-05-01,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30651089, -76.64498928)","39.30651089"," -76.64498928"
"175","0021 032 020215","0021","032","1563 N FULTON AVE",2015-02-02,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30653612, -76.6458016)","39.30653612"," -76.6458016"
"176","0021 037 020612","0021","037","1553 N FULTON AVE",2012-02-06,"SANDTOWN-WINCHESTER","WESTERN","7","(39.306322, -76.64590631)","39.306322"," -76.64590631"
"177","0021 038 081613","0021","038","1551 N FULTON AVE",2013-08-16,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30628891, -76.6459042)","39.30628891"," -76.6459042"
"178","0021 039 051206","0021","039","1549 N FULTON AVE",2006-05-12,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30625545, -76.64590203)","39.30625545"," -76.64590203"
"179","0021 040 071509","0021","040","1547 N FULTON AVE",2009-07-15,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30622154, -76.64589982)","39.30622154"," -76.64589982"
"180","0021 042 112112","0021","042","1543 N FULTON AVE",2012-11-21,"SANDTOWN-WINCHESTER","WESTERN","7","(39.30615308, -76.6458954)","39.30615308"," -76.6458954"
"181","5165B033 031616","5165B","033","5215 READY AVE",2016-03-16,"WOODBOURNE-MCCABE","NORTHERN","4","(39.35340106, -76.60767632)","39.35340106"," -76.60767632"
"182","5173 061 032116","5173","061","545 CHATEAU AVE",2016-03-21,"WINSTON-GOVANS","NORTHERN","4","(39.35052578, -76.60777105)","39.35052578"," -76.60777105"
"183","7085 004 031616","7085","004","3603 6TH ST",2016-03-16,"BROOKLYN","SOUTHERN","10","(39.23562314, -76.60234252)","39.23562314"," -76.60234252"
"184","7096 015 031816","7096","015","847 PONTIAC AVE",2016-03-18,"BROOKLYN","SOUTHERN","10","(39.23372994, -76.59846502)","39.23372994"," -76.59846502"
"185","7419D026 031416","7419D","026","2103 SIDNEY AVE",2016-03-14,"WESTPORT","SOUTHERN","10","(39.26454148, -76.63176232)","39.26454148"," -76.63176232"
"186","7863 004A 031716","7863","004A","1954 SPONSON ST",2016-03-17,"MORRELL PARK","SOUTHWESTERN","10","(39.26340426, -76.6526376)","39.26340426"," -76.6526376"
"187","7863 006 031616","7863","006","1950 SPONSON ST",2016-03-16,"MORRELL PARK","SOUTHWESTERN","10","(39.26349672, -76.65277132)","39.26349672"," -76.65277132"
"188","7898 014 031616","7898","014","2034 MAISEL ST",2016-03-16,"SAINT PAUL","SOUTHERN","10","(39.26773084, -76.64491188)","39.26773084"," -76.64491188"
"189","8091 096 031716","8091","096","412 NORTH BEND ROAD",2016-03-17,"WESTGATE","SOUTHWESTERN","8","(39.28459796, -76.70936423)","39.28459796"," -76.70936423"
"190","5237 199 032416","5237","199","1201 GLENEAGLE ROAD",2016-03-24,"Ramblewood","Notheastern","4","(39.36387615, -76.59321334)","39.36387615"," -76.59321334"
"191","5267O293 032116","5267O","293","1609 PENTWOOD ROAD",2016-03-21,"Stonewood-Pentwood-Winston","Notheastern","3","(39.34754168, -76.58711002)","39.34754168"," -76.58711002"
"192","5898H045 031416","5898H","045","4111 EIERMAN AVE",2016-03-14,"Belair-Parkside","Notheastern","3","(39.32973352, -76.5660109)","39.32973352"," -76.5660109"
"193","5907 026 031516","5907","026","3033 KENYON AVE",2016-03-15,"Belair-Edison","Notheastern","13","(39.32430517, -76.56818736)","39.32430517"," -76.56818736"
"194","5911B002 032416","5911B","002","3203 KENTUCKY AVE",2016-03-24,"Belair-Edison","Notheastern","13","(39.3225001, -76.56923031)","39.3225001"," -76.56923031"
"195","6043 081 032316","6043","081","5415 SEWARD AVE",2016-03-23,"Frankford","Notheastern","2","(39.32813445, -76.53972016)","39.32813445"," -76.53972016"
"196","0003 001 040816","0003","001","1800 N FULTON AVE",2016-04-08,"SANDTOWN-WINCHESTER","WESTERN","7","(39.3089469, -76.64671212)","39.3089469"," -76.64671212"
"197","0007 065 041116","0007","065","1729 N PAYSON ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30844069, -76.64954668)","39.30844069"," -76.64954668"
"198","0012 001 041116","0012","001","1601 N PAYSON ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30667117, -76.64944914)","39.30667117"," -76.64944914"
"199","0012 007 041116","0012","007","1633 N PAYSON ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30735235, -76.64948828)","39.30735235"," -76.64948828"
"200","0019 068 041116","0019","068","1516 N MONROE ST",2016-04-11,"EASTERWOOD","WESTERN","7","(39.30573033, -76.64818861)","39.30573033"," -76.64818861"
"201","0049 049 042616","0049","049","1930 RIGGS AVE",2016-04-26,"BRIDGEVIEW/GREENLAWN","WESTERN","9","(39.30105155, -76.6490452)","39.30105155"," -76.6490452"
"202","0082 056 042016","0082","056","801 N BRICE ST",2016-04-20,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29781563, -76.6497414)","39.29781563"," -76.6497414"
"203","0095 053 040116","0095","053","1944 HARLEM AVE",2016-04-01,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29652854, -76.64887642)","39.29652854"," -76.64887642"
"204","0108 046 042816","0108","046","1816 EDMONDSON AVE",2016-04-28,"HARLEM PARK","WESTERN","9","(39.29538042, -76.64664796)","39.29538042"," -76.64664796"
"205","0108 076 041516","0108","076","1825 ARUNAH AVE",2016-04-15,"HARLEM PARK","WESTERN","9","(39.29561665, -76.64685785)","39.29561665"," -76.64685785"
"206","0112 042 041516","0112","042","631 N CALHOUN ST",2016-04-15,"HARLEM PARK","WESTERN","9","(39.29629596, -76.63968895)","39.29629596"," -76.63968895"
"207","0115 049 041116","0115","049","1009 BRANTLEY AVE",2016-04-11,"HARLEM PARK","WESTERN","9","(39.29603325, -76.63454773)","39.29603325"," -76.63454773"
"208","0117 006 041516","0117","006","510 N PULASKI ST",2016-04-15,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29398855, -76.65064574)","39.29398855"," -76.65064574"
"209","0129 113 041516","0129","113","912 BENNETT PL",2016-04-15,"HARLEM PARK","WESTERN","9","(39.29517361, -76.63276258)","39.29517361"," -76.63276258"
"210","0147 031 042916","0147","031","323 N PAYSON ST",2016-04-29,"PENROSE/FAYETTE STREET OUTREACH","WESTERN","9","(39.29248019, -76.64866076)","39.29248019"," -76.64866076"
"211","0149 014 041416","0149","014","326 N MOUNT ST",2016-04-14,"FRANKLIN SQUARE","WESTERN","9","(39.29269773, -76.64426886)","39.29269773"," -76.64426886"
"212","0151 015 042916","0151","015","329 N GILMOR ST",2016-04-29,"FRANKLIN SQUARE","WESTERN","9","(39.29288194, -76.64235071)","39.29288194"," -76.64235071"
"213","0152 026 042216","0152","026","1423 W MULBERRY ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.2929171, -76.64061344)","39.2929171"," -76.64061344"
"214","0154 044 042216","0154","044","1213 W MULBERRY ST",2016-04-22,"POPPLETON","WESTERN","9","(39.29300931, -76.63774765)","39.29300931"," -76.63774765"
"215","0163 113 042216","0163","113","1804 PENROSE AVE",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.29152311, -76.64598518)","39.29152311"," -76.64598518"
"216","0194 068 042216","0194","068","17 N BRUCE ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.28874565, -76.64439938)","39.28874565"," -76.64439938"
"217","0195 016 042216","0195","016","1631 W FAYETTE ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.28940399, -76.64357453)","39.28940399"," -76.64357453"
"218","0195 017 042216","0195","017","1633 W FAYETTE ST",2016-04-22,"FRANKLIN SQUARE","WESTERN","9","(39.28940268, -76.6436145)","39.28940268"," -76.6436145"
"219","0204 070 042116","0204","070","2221 BOOTH ST",2016-04-21,"BOYD-BOOTH","SOUTHWESTERN","9","(39.28729605, -76.65228957)","39.28729605"," -76.65228957"
"220","0213 024 040116","0213","024","1520 HOLLINS ST",2016-04-01,"UNION SQUARE","SOUTHERN","9","(39.2877054, -76.64173162)","39.2877054"," -76.64173162"
"221","0215 046 040416","0215","046","18 S CAREY ST",2016-04-04,"UNION SQUARE","SOUTHERN","9","(39.28800083, -76.63835633)","39.28800083"," -76.63835633"
"222","0222 036 042616","0222","036","2152 BOYD ST",2016-04-26,"BOYD-BOOTH","SOUTHWESTERN","9","(39.28655526, -76.651457)","39.28655526"," -76.651457"
"223","0265 055 040116","0265","055","1314 MCHENRY ST",2016-04-01,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28471497, -76.63835145)","39.28471497"," -76.63835145"
"224","0265 068 040716","0265","068","216 S CAREY ST",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28499357, -76.63818742)","39.28499357"," -76.63818742"
"225","0273 030 050616","0273","030","2010 RAMSAY ST",2016-05-06,"CARROLLTON RIDGE","SOUTHERN","9","(39.28322755, -76.6490279)","39.28322755"," -76.6490279"
"226","0275 001 040516","0275","001","300 S FULTON AVE",2016-04-05,"CARROLLTON RIDGE","SOUTHERN","9","(39.28418793, -76.64518039)","39.28418793"," -76.64518039"
"227","0275 120 041516","0275","120","1833 WILHELM ST",2016-04-15,"CARROLLTON RIDGE","SOUTHERN","9","(39.28357759, -76.64607915)","39.28357759"," -76.64607915"
"228","0276 029 040716","0276","029","337 S FULTON AVE",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28360334, -76.64470408)","39.28360334"," -76.64470408"
"229","0277 006 032916","0277","006","310 S GILMOR ST",2016-03-29,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28411051, -76.64236654)","39.28411051"," -76.64236654"
"230","2307A031 040116","2307A","031","1803 N WARWICK AVE",2016-04-01,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30862131, -76.65686715)","39.30862131"," -76.65686715"
"231","2322 029 041216","2322","029","2210 PRESSTMAN ST",2016-04-12,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30527948, -76.65285795)","39.30527948"," -76.65285795"
"232","2345 001 042516","2345","001","801 N BENTALOU ST",2016-04-25,"MIDTOWN-EDMONDSON","WESTERN","9","(39.29716174, -76.65308236)","39.29716174"," -76.65308236"
"233","2348 006 032816","2348","006","2310 EDMONDSON AVE",2016-03-28,"ROSEMONT HOMEOWNERS/TENANTS","WESTERN","9","(39.29508507, -76.65369151)","39.29508507"," -76.65369151"
"234","2362 008 041516","2362","008","2528 EDMONDSON AVE",2016-04-15,"ROSEMONT HOMEOWNERS/TENANTS","WESTERN","9","(39.29495483, -76.65727253)","39.29495483"," -76.65727253"
"235","2400 014 040516","2400","014","1803 BRADDISH AVE",2016-04-05,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3084803, -76.66079512)","39.3084803"," -76.66079512"
"236","2400 015 040516","2400","015","1801 BRADDISH AVE",2016-04-05,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30844148, -76.66079366)","39.30844148"," -76.66079366"
"237","2400 037 040516","2400","037","2662 PRESBURY ST",2016-04-05,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.3076309, -76.6604432)","39.3076309"," -76.6604432"
"238","2404 037C 041116","2404","037C","2706 BAKER ST",2016-04-11,"COPPIN HEIGHTS/ASH-CO-EAST","WESTERN","7","(39.30632074, -76.6611588)","39.30632074"," -76.6611588"
"239","2406 039 040416","2406","039","1805 POPLAR GROVE ST",2016-04-04,"NORTHWEST COMMUNITY ACTION","SOUTHWESTERN","7","(39.30835182, -76.66545206)","39.30835182"," -76.66545206"
"240","2440 003 050516","2440","003","3104 BAKER ST",2016-05-05,"ROSEMONT","SOUTHWESTERN","9","(39.30601771, -76.66938455)","39.30601771"," -76.66938455"
"241","2450 035F 033116","2450","035F","1514 N ELLAMONT ST",2016-03-31,"ROSEMONT","SOUTHWESTERN","9","(39.30481279, -76.67094282)","39.30481279"," -76.67094282"
"242","2701 011 050316","2701","011","4105 GROVELAND AVE",2016-05-03,"WEST ARLINGTON","NORTHWESTERN","6","(39.34046176, -76.68794491)","39.34046176"," -76.68794491"
"243","2734 016 040416","2734","016","3911 LIBERTY HEIGHTS AVE",2016-04-04,"CENTRAL FOREST PARK","NORTHWESTERN","6","(39.32747917, -76.68414697)","39.32747917"," -76.68414697"
"244","2738 010 033016","2738","010","3312 OAKFIELD AVE",2016-03-30,"CENTRAL FOREST PARK","NORTHWESTERN","6","(39.3257185, -76.68683828)","39.3257185"," -76.68683828"
"245","2814 026 050516","2814","026","3610 WINDSOR MILL ROAD",2016-05-05,"MOUNT HOLLY","SOUTHWESTERN","7","(39.31278926, -76.67961904)","39.31278926"," -76.67961904"
"246","2817 031 050516","2817","031","2201 MOUNT HOLLY ST",2016-05-05,"MOUNT HOLLY","SOUTHWESTERN","7","(39.31252553, -76.68163151)","39.31252553"," -76.68163151"
"247","2849B002 040816","2849B","002","2902 HAVERFORD ROAD",2016-04-08,"WINDSOR HILLS","NORTHWESTERN","6","(39.31870332, -76.6877758)","39.31870332"," -76.6877758"
"248","2880 011 041216","2880","011","3706 NORTONIA ROAD",2016-04-12,"FAIRMONT","SOUTHWESTERN","7","(39.30876452, -76.68080029)","39.30876452"," -76.68080029"
"249","3002 019 033016","3002","019","3115 WALBROOK AVE",2016-03-30,"WALBROOK","SOUTHWESTERN","7","(39.30977953, -76.66999949)","39.30977953"," -76.66999949"
"250","3024 034 042516","3024","034","2848 CLIFTON AVE",2016-04-25,"PANWAY/BRADDISH AVENUE","WESTERN","7","(39.3115999, -76.66572394)","39.3115999"," -76.66572394"
"251","3057 010 033116","3057","010","2307 GARRISON BLVD",2016-03-31,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31470432, -76.67643017)","39.31470432"," -76.67643017"
"252","3061A004 040616","3061A","004","3340 PIEDMONT AVE",2016-04-06,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31649632, -76.67441357)","39.31649632"," -76.67441357"
"253","3061A004A 040616","3061A","004A","3338 PIEDMONT AVE",2016-04-06,"HANLON-LONGWOOD","NORTHWESTERN","7","(39.31649816, -76.67434522)","39.31649816"," -76.67434522"
"254","0279 087 040716","0279","087","324 S PARRISH ST",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28373364, -76.64158819)","39.28373364"," -76.64158819"
"255","0304 044 050316","0304","044","2201 DRUID HILL AVE",2016-05-03,"DRUID HEIGHTS","CENTRAL","7","(39.3092571, -76.63724485)","39.3092571"," -76.63724485"
"256","0328 041 040416","0328","041","539 ROBERT ST",2016-04-04,"DRUID HEIGHTS","CENTRAL","11","(39.30587125, -76.6351795)","39.30587125"," -76.6351795"
"257","0363 022 040616","0363","022","1531 DRUID HILL AVE",2016-04-06,"UPTON","CENTRAL","11","(39.30439456, -76.63112941)","39.30439456"," -76.63112941"
"258","0377 015 040616","0377","015","1430 MCCULLOH ST",2016-04-06,"UPTON","CENTRAL","11","(39.30380096, -76.62977548)","39.30380096"," -76.62977548"
"259","0377 036 040516","0377","036","1403 DRUID HILL AVE",2016-04-05,"UPTON","CENTRAL","11","(39.30306203, -76.62947255)","39.30306203"," -76.62947255"
"260","0391 045 033116","0391","045","231 E NORTH AVE",2016-03-31,"GREENMOUNT WEST","EASTERN","12","(39.31086903, -76.61257977)","39.31086903"," -76.61257977"
"261","0392 007 042716","0392","007","1312 MYRTLE AVE",2016-04-27,"UPTON","CENTRAL","11","(39.29899658, -76.63297647)","39.29899658"," -76.63297647"
"262","0431 059 040616","0431","059","1137 MYRTLE AVE",2016-04-06,"UPTON","CENTRAL","11","(39.2979297, -76.63092678)","39.2979297"," -76.63092678"
"263","0564 007 040416","0564","007","118 W MULBERRY ST",2016-04-04,"DOWNTOWN","CENTRAL","11","(39.29417156, -76.61804071)","39.29417156"," -76.61804071"
"264","0698 072 040416","0698","072","2015 ASHTON ST",2016-04-04,"CARROLLTON RIDGE","SOUTHERN","9","(39.28241212, -76.64898299)","39.28241212"," -76.64898299"
"265","0701 046 040416","0701","046","2241 WILKENS AVE",2016-04-04,"CARROLLTON RIDGE","SOUTHWESTERN","9","(39.28017559, -76.65141381)","39.28017559"," -76.65141381"
"266","0708 103 040716","0708","103","407 S PARRISH ST",2016-04-07,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28293103, -76.64117073)","39.28293103"," -76.64117073"
"267","0709 018 042516","0709","018","412 S CALHOUN ST",2016-04-25,"NEW SOUTHWEST/MOUNT CLARE","SOUTHERN","9","(39.28300864, -76.63948115)","39.28300864"," -76.63948115"
"268","0758 080 042216","0758","080","914 S CAREY ST",2016-04-22,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28174038, -76.63713404)","39.28174038"," -76.63713404"
"269","0768 122 042116","0768","122","1273 SARGEANT ST",2016-04-21,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28114672, -76.63545255)","39.28114672"," -76.63545255"
"270","0780 116 041416","0780","116","1154 WARD ST",2016-04-14,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28168498, -76.63323791)","39.28168498"," -76.63323791"
"271","0801 055 042216","0801","055","1143 NANTICOKE ST",2016-04-22,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28031992, -76.63103961)","39.28031992"," -76.63103961"
"272","0811 007 040416","0811","007","813 W CROSS ST",2016-04-04,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28001111, -76.62909244)","39.28001111"," -76.62909244"
"273","0848 020 040716","0848","020","423 SCOTT ST",2016-04-07,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28331169, -76.62863618)","39.28331169"," -76.62863618"
"274","0856A008 040716","0856A","008","614 SCOTT ST",2016-04-07,"WASHINGTON VILLAGE/PIGTOWN","SOUTHERN","10","(39.28174401, -76.62902371)","39.28174401"," -76.62902371"
"275","0916 075 040616","0916","075","103 W HENRIETTA ST",2016-04-06,"SHARP-LEADENHALL","SOUTHERN","11","(39.27875756, -76.61605725)","39.27875756"," -76.61605725"
"276","0049 032 022709","0049","032","1105 APPLETON ST",2009-02-27,"MIDTOWN-EDMONDSON","WESTERN","9","(39.30131081, -76.64827516)","39.30131081"," -76.64827516"
"277","0049 035 052410","0049","035","1100 APPLETON ST",2010-05-24,"BRIDGEVIEW/GREENLAWN","WESTERN","9","(39.30121515, -76.64876829)","39.30121515"," -76.64876829"
